author,views,date,order
Paul Laurence Dunbar,182.5,12/1/2018,42
Paul Laurence Dunbar,250.9,1/1/2019,43
Paul Laurence Dunbar,521.5,2/1/2019,44
Paul Laurence Dunbar,281.0,3/1/2019,45
Paul Laurence Dunbar,244.9,4/1/2019,46
Paul Laurence Dunbar,215.5,5/1/2019,47
Paul Laurence Dunbar,237.9,6/1/2019,48
Paul Laurence Dunbar,168.2,7/1/2019,49
Paul Laurence Dunbar,191.7,8/1/2019,50
Paul Laurence Dunbar,229.4,9/1/2019,51
Paul Laurence Dunbar,249.5,10/1/2019,52
Paul Laurence Dunbar,219.4,11/1/2019,53
Paul Laurence Dunbar,188.6,12/1/2019,54
Paul Laurence Dunbar,261.5,1/1/2020,55
Paul Laurence Dunbar,521.1,2/1/2020,56
Paul Laurence Dunbar,216.8,3/1/2020,57
Paul Laurence Dunbar,238.8,4/1/2020,58
Paul Laurence Dunbar,223.0,5/1/2020,59
Paul Laurence Dunbar,420.5,6/1/2020,60
Paul Laurence Dunbar,239.6,7/1/2020,61
Paul Laurence Dunbar,213.8,8/1/2020,62
Paul Laurence Dunbar,282.3,9/1/2020,63
Paul Laurence Dunbar,268.5,10/1/2020,64
Paul Laurence Dunbar,231.4,11/1/2020,65
Paul Laurence Dunbar,212.5,12/1/2020,66
Paul Laurence Dunbar,274.2,1/1/2021,67
Paul Laurence Dunbar,549.1,2/1/2021,68
Paul Laurence Dunbar,481.2,3/1/2021,69
Paul Laurence Dunbar,246.4,4/1/2021,70
Paul Laurence Dunbar,207.5,5/1/2021,71
Paul Laurence Dunbar,247.3,6/1/2021,72
Paul Laurence Dunbar,169.0,7/1/2021,73
Paul Laurence Dunbar,179.1,8/1/2021,74
Paul Laurence Dunbar,217.0,9/1/2021,75
Paul Laurence Dunbar,206.4,10/1/2021,76
Paul Laurence Dunbar,195.2,11/1/2021,77
Paul Laurence Dunbar,169.0,12/1/2021,78
Paul Laurence Dunbar,231.0,1/1/2022,79
Paul Laurence Dunbar,494.8,2/1/2022,80
Paul Laurence Dunbar,300.5,3/1/2022,81
Paule Marshall,26.3,7/1/2015,1
Paule Marshall,22.2,8/1/2015,2
Paule Marshall,38.1,9/1/2015,3
Paule Marshall,30.8,10/1/2015,4
Paule Marshall,29.3,11/1/2015,5
Paule Marshall,23.1,12/1/2015,6
Paule Marshall,32.2,1/1/2016,7
Paule Marshall,36.8,2/1/2016,8
Paule Marshall,28.9,3/1/2016,9
Paule Marshall,30.3,4/1/2016,10
Paule Marshall,28.2,5/1/2016,11
Paule Marshall,20.5,6/1/2016,12
Paule Marshall,17.8,7/1/2016,13
Paule Marshall,19.9,8/1/2016,14
Paule Marshall,30.8,9/1/2016,15
Paule Marshall,29.8,10/1/2016,16
Paule Marshall,33.6,11/1/2016,17
Paule Marshall,26.6,12/1/2016,18
Paule Marshall,28.0,1/1/2017,19
Paule Marshall,37.0,2/1/2017,20
Paule Marshall,37.1,3/1/2017,21
Paule Marshall,31.7,4/1/2017,22
Paule Marshall,24.8,5/1/2017,23
Paule Marshall,17.6,6/1/2017,24
Paule Marshall,17.1,7/1/2017,25
Paule Marshall,16.9,8/1/2017,26
Paule Marshall,21.0,9/1/2017,27
Paule Marshall,23.5,10/1/2017,28
Paule Marshall,28.8,11/1/2017,29
Paule Marshall,27.8,12/1/2017,30
Paule Marshall,29.1,1/1/2018,31
Paule Marshall,36.6,2/1/2018,32
Paule Marshall,32.1,3/1/2018,33
Paule Marshall,36.4,4/1/2018,34
Paule Marshall,24.5,5/1/2018,35
Paule Marshall,20.2,6/1/2018,36
Paule Marshall,21.5,7/1/2018,37
Paule Marshall,19.7,8/1/2018,38
Paule Marshall,21.9,9/1/2018,39
Paule Marshall,28.4,10/1/2018,40
Paule Marshall,27.2,11/1/2018,41
Paule Marshall,20.8,12/1/2018,42
Paule Marshall,25.5,1/1/2019,43
Paule Marshall,31.2,2/1/2019,44
Paule Marshall,28.1,3/1/2019,45
Paule Marshall,30.4,4/1/2019,46
Paule Marshall,24.8,5/1/2019,47
Paule Marshall,19.9,6/1/2019,48
Paule Marshall,19.9,7/1/2019,49
Paule Marshall,248.5,8/1/2019,50
Paule Marshall,41.5,9/1/2019,51
Paule Marshall,31.7,10/1/2019,52
Paule Marshall,29.9,11/1/2019,53
Paule Marshall,33.9,12/1/2019,54
Paule Marshall,34.2,1/1/2020,55
Paule Marshall,40.4,2/1/2020,56
Paule Marshall,26.7,3/1/2020,57
Paule Marshall,33.2,4/1/2020,58
Paule Marshall,27.0,5/1/2020,59
Paule Marshall,31.7,6/1/2020,60
Paule Marshall,25.5,7/1/2020,61
Paule Marshall,25.7,8/1/2020,62
Paule Marshall,24.0,9/1/2020,63
Paule Marshall,25.0,10/1/2020,64
Paule Marshall,23.2,11/1/2020,65
Paule Marshall,20.1,12/1/2020,66
Paule Marshall,26.4,1/1/2021,67
Paule Marshall,37.6,2/1/2021,68
Paule Marshall,34.6,3/1/2021,69
Paule Marshall,36.7,4/1/2021,70
Paule Marshall,22.2,5/1/2021,71
Paule Marshall,20.6,6/1/2021,72
Paule Marshall,22.5,7/1/2021,73
Paule Marshall,23.5,8/1/2021,74
Paule Marshall,20.3,9/1/2021,75
Paule Marshall,20.8,10/1/2021,76
Paule Marshall,22.0,11/1/2021,77
Paule Marshall,20.0,12/1/2021,78
Paule Marshall,23.8,1/1/2022,79
Paule Marshall,25.3,2/1/2022,80
Paule Marshall,30.0,3/1/2022,81
Pauline Hopkins,15.6,7/1/2015,1
Pauline Hopkins,14.1,8/1/2015,2
Pauline Hopkins,26.0,9/1/2015,3
Pauline Hopkins,30.4,10/1/2015,4
Pauline Hopkins,30.4,11/1/2015,5
Pauline Hopkins,19.5,12/1/2015,6
Pauline Hopkins,23.6,1/1/2016,7
Pauline Hopkins,36.0,2/1/2016,8
Pauline Hopkins,24.8,3/1/2016,9
Pauline Hopkins,23.1,4/1/2016,10
Pauline Hopkins,18.2,5/1/2016,11
Pauline Hopkins,14.3,6/1/2016,12
Pauline Hopkins,13.7,7/1/2016,13
Pauline Hopkins,12.6,8/1/2016,14
Pauline Hopkins,24.1,9/1/2016,15
Pauline Hopkins,29.0,10/1/2016,16
Pauline Hopkins,23.7,11/1/2016,17
Pauline Hopkins,19.8,12/1/2016,18
Pauline Hopkins,19.7,1/1/2017,19
Pauline Hopkins,34.5,2/1/2017,20
Pauline Hopkins,28.1,3/1/2017,21
Pauline Hopkins,25.3,4/1/2017,22
Pauline Hopkins,17.4,5/1/2017,23
Pauline Hopkins,11.6,6/1/2017,24
Pauline Hopkins,11.8,7/1/2017,25
Pauline Hopkins,14.2,8/1/2017,26
Pauline Hopkins,21.3,9/1/2017,27
Pauline Hopkins,27.7,10/1/2017,28
Pauline Hopkins,34.4,11/1/2017,29
Pauline Hopkins,25.4,12/1/2017,30
Pauline Hopkins,28.8,1/1/2018,31
Pauline Hopkins,44.3,2/1/2018,32
Pauline Hopkins,27.6,3/1/2018,33
Pauline Hopkins,26.5,4/1/2018,34
Pauline Hopkins,18.8,5/1/2018,35
Pauline Hopkins,15.0,6/1/2018,36
Pauline Hopkins,17.7,7/1/2018,37
Pauline Hopkins,16.4,8/1/2018,38
Pauline Hopkins,26.2,9/1/2018,39
Pauline Hopkins,32.0,10/1/2018,40
Pauline Hopkins,21.4,11/1/2018,41
Pauline Hopkins,18.5,12/1/2018,42
Pauline Hopkins,24.8,1/1/2019,43
Pauline Hopkins,36.1,2/1/2019,44
Pauline Hopkins,28.6,3/1/2019,45
Pauline Hopkins,29.0,4/1/2019,46
Pauline Hopkins,22.6,5/1/2019,47
Pauline Hopkins,15.2,6/1/2019,48
Pauline Hopkins,17.6,7/1/2019,49
Pauline Hopkins,17.0,8/1/2019,50
Pauline Hopkins,27.2,9/1/2019,51
Pauline Hopkins,32.8,10/1/2019,52
Pauline Hopkins,26.0,11/1/2019,53
Pauline Hopkins,21.6,12/1/2019,54
Pauline Hopkins,26.1,1/1/2020,55
Pauline Hopkins,36.5,2/1/2020,56
Pauline Hopkins,26.1,3/1/2020,57
Pauline Hopkins,23.8,4/1/2020,58
Pauline Hopkins,17.1,5/1/2020,59
Pauline Hopkins,24.4,6/1/2020,60
Pauline Hopkins,22.8,7/1/2020,61
Pauline Hopkins,20.0,8/1/2020,62
Pauline Hopkins,27.2,9/1/2020,63
Pauline Hopkins,28.8,10/1/2020,64
Pauline Hopkins,22.7,11/1/2020,65
Pauline Hopkins,19.2,12/1/2020,66
Pauline Hopkins,22.9,1/1/2021,67
Pauline Hopkins,43.0,2/1/2021,68
Pauline Hopkins,33.5,3/1/2021,69
Pauline Hopkins,24.0,4/1/2021,70
Pauline Hopkins,19.7,5/1/2021,71
Pauline Hopkins,17.8,6/1/2021,72
Pauline Hopkins,14.4,7/1/2021,73
Pauline Hopkins,17.3,8/1/2021,74
Pauline Hopkins,20.6,9/1/2021,75
Pauline Hopkins,28.0,10/1/2021,76
Pauline Hopkins,25.1,11/1/2021,77
Pauline Hopkins,14.7,12/1/2021,78
Pauline Hopkins,21.1,1/1/2022,79
Pauline Hopkins,34.3,2/1/2022,80
Pauline Hopkins,24.0,3/1/2022,81
Ralph Ellison,344.4,7/1/2015,1
Ralph Ellison,339.1,8/1/2015,2
Ralph Ellison,342.1,9/1/2015,3
Ralph Ellison,344.2,10/1/2015,4
Ralph Ellison,358.6,11/1/2015,5
Ralph Ellison,316.8,12/1/2015,6
Ralph Ellison,438.6,1/1/2016,7
Ralph Ellison,727.9,2/1/2016,8
Ralph Ellison,453.0,3/1/2016,9
Ralph Ellison,421.6,4/1/2016,10
Ralph Ellison,376.8,5/1/2016,11
Ralph Ellison,332.0,6/1/2016,12
Ralph Ellison,286.8,7/1/2016,13
Ralph Ellison,337.2,8/1/2016,14
Ralph Ellison,354.7,9/1/2016,15
Ralph Ellison,428.2,10/1/2016,16
Ralph Ellison,453.6,11/1/2016,17
Ralph Ellison,459.5,12/1/2016,18
Ralph Ellison,470.2,1/1/2017,19
Ralph Ellison,709.2,2/1/2017,20
Ralph Ellison,488.4,3/1/2017,21
Ralph Ellison,423.8,4/1/2017,22
Ralph Ellison,373.6,5/1/2017,23
Ralph Ellison,333.6,6/1/2017,24
Ralph Ellison,309.6,7/1/2017,25
Ralph Ellison,436.9,8/1/2017,26
Ralph Ellison,356.9,9/1/2017,27
Ralph Ellison,403.1,10/1/2017,28
Ralph Ellison,381.9,11/1/2017,29
Ralph Ellison,337.7,12/1/2017,30
Ralph Ellison,457.5,1/1/2018,31
Ralph Ellison,619.9,2/1/2018,32
Ralph Ellison,439.5,3/1/2018,33
Ralph Ellison,423.9,4/1/2018,34
Ralph Ellison,538.1,5/1/2018,35
Ralph Ellison,427.0,6/1/2018,36
Ralph Ellison,338.5,7/1/2018,37
Ralph Ellison,363.9,8/1/2018,38
Ralph Ellison,466.4,9/1/2018,39
Ralph Ellison,431.5,10/1/2018,40
Ralph Ellison,408.8,11/1/2018,41
Ralph Ellison,369.2,12/1/2018,42
Ralph Ellison,431.0,1/1/2019,43
Ralph Ellison,751.5,2/1/2019,44
Ralph Ellison,554.9,3/1/2019,45
Ralph Ellison,436.1,4/1/2019,46
Ralph Ellison,363.4,5/1/2019,47
Ralph Ellison,422.2,6/1/2019,48
Ralph Ellison,300.7,7/1/2019,49
Ralph Ellison,346.1,8/1/2019,50
Ralph Ellison,341.0,9/1/2019,51
Ralph Ellison,369.9,10/1/2019,52
Ralph Ellison,397.1,11/1/2019,53
Ralph Ellison,461.8,12/1/2019,54
Ralph Ellison,438.1,1/1/2020,55
Ralph Ellison,638.7,2/1/2020,56
Ralph Ellison,456.4,3/1/2020,57
Ralph Ellison,483.8,4/1/2020,58
Ralph Ellison,447.7,5/1/2020,59
Ralph Ellison,1521.1,6/1/2020,60
Ralph Ellison,643.9,7/1/2020,61
Ralph Ellison,523.5,8/1/2020,62
Ralph Ellison,509.1,9/1/2020,63
Ralph Ellison,474.6,10/1/2020,64
Ralph Ellison,441.5,11/1/2020,65
Ralph Ellison,519.7,12/1/2020,66
Ralph Ellison,511.9,1/1/2021,67
Ralph Ellison,859.9,2/1/2021,68
Ralph Ellison,557.4,3/1/2021,69
Ralph Ellison,622.8,4/1/2021,70
Ralph Ellison,481.1,5/1/2021,71
Ralph Ellison,595.0,6/1/2021,72
Ralph Ellison,380.6,7/1/2021,73
Ralph Ellison,344.8,8/1/2021,74
Ralph Ellison,363.9,9/1/2021,75
Ralph Ellison,418.5,10/1/2021,76
Ralph Ellison,391.6,11/1/2021,77
Ralph Ellison,326.5,12/1/2021,78
Ralph Ellison,401.9,1/1/2022,79
Ralph Ellison,596.2,2/1/2022,80
Ralph Ellison,756.5,3/1/2022,81
Richard Wright,433.8,7/1/2015,1
Richard Wright,517.6,8/1/2015,2
Richard Wright,595.2,9/1/2015,3
Richard Wright,586.3,10/1/2015,4
Richard Wright,564.1,11/1/2015,5
Richard Wright,495.9,12/1/2015,6
Richard Wright,588.6,1/1/2016,7
Richard Wright,917.3,2/1/2016,8
Richard Wright,603.6,3/1/2016,9
Richard Wright,581.9,4/1/2016,10
Richard Wright,502.4,5/1/2016,11
Richard Wright,386.6,6/1/2016,12
Richard Wright,381.7,7/1/2016,13
Richard Wright,416.3,8/1/2016,14
Richard Wright,549.7,9/1/2016,15
Richard Wright,540.7,10/1/2016,16
Richard Wright,579.3,11/1/2016,17
Richard Wright,512.8,12/1/2016,18
Richard Wright,1120.5,1/1/2017,19
Richard Wright,1189.8,2/1/2017,20
Richard Wright,701.0,3/1/2017,21
Richard Wright,567.4,4/1/2017,22
Richard Wright,527.1,5/1/2017,23
Richard Wright,402.7,6/1/2017,24
Richard Wright,408.6,7/1/2017,25
Richard Wright,426.8,8/1/2017,26
Richard Wright,518.3,9/1/2017,27
Richard Wright,580.8,10/1/2017,28
Richard Wright,530.5,11/1/2017,29
Richard Wright,444.6,12/1/2017,30
Richard Wright,622.9,1/1/2018,31
Richard Wright,873.4,2/1/2018,32
Richard Wright,673.4,3/1/2018,33
Richard Wright,620.1,4/1/2018,34
Richard Wright,568.3,5/1/2018,35
Richard Wright,449.3,6/1/2018,36
Richard Wright,401.6,7/1/2018,37
Richard Wright,447.0,8/1/2018,38
Richard Wright,539.5,9/1/2018,39
Richard Wright,503.0,10/1/2018,40
Richard Wright,489.3,11/1/2018,41
Richard Wright,472.5,12/1/2018,42
Richard Wright,717.4,1/1/2019,43
Richard Wright,897.7,2/1/2019,44
Richard Wright,652.9,3/1/2019,45
Richard Wright,962.9,4/1/2019,46
Richard Wright,516.1,5/1/2019,47
Richard Wright,411.5,6/1/2019,48
Richard Wright,372.1,7/1/2019,49
Richard Wright,426.1,8/1/2019,50
Richard Wright,482.4,9/1/2019,51
Richard Wright,486.3,10/1/2019,52
Richard Wright,472.5,11/1/2019,53
Richard Wright,394.6,12/1/2019,54
Richard Wright,493.1,1/1/2020,55
Richard Wright,759.8,2/1/2020,56
Richard Wright,437.4,3/1/2020,57
Richard Wright,467.3,4/1/2020,58
Richard Wright,512.7,5/1/2020,59
Richard Wright,1186.9,6/1/2020,60
Richard Wright,705.2,7/1/2020,61
Richard Wright,608.6,8/1/2020,62
Richard Wright,598.8,9/1/2020,63
Richard Wright,566.0,10/1/2020,64
Richard Wright,537.5,11/1/2020,65
Richard Wright,525.4,12/1/2020,66
Richard Wright,572.5,1/1/2021,67
Richard Wright,1300.1,2/1/2021,68
Richard Wright,678.0,3/1/2021,69
Richard Wright,743.9,4/1/2021,70
Richard Wright,686.0,5/1/2021,71
Richard Wright,484.7,6/1/2021,72
Richard Wright,473.2,7/1/2021,73
Richard Wright,414.6,8/1/2021,74
Richard Wright,475.6,9/1/2021,75
Richard Wright,467.3,10/1/2021,76
Richard Wright,428.7,11/1/2021,77
Richard Wright,390.5,12/1/2021,78
Richard Wright,487.4,1/1/2022,79
Richard Wright,725.5,2/1/2022,80
Richard Wright,583.5,3/1/2022,81
Rudolph Fisher,10.4,7/1/2015,1
Rudolph Fisher,8.2,8/1/2015,2
Rudolph Fisher,14.3,9/1/2015,3
Rudolph Fisher,19.8,10/1/2015,4
Rudolph Fisher,16.9,11/1/2015,5
Rudolph Fisher,15.8,12/1/2015,6
Rudolph Fisher,18.5,1/1/2016,7
Rudolph Fisher,33.0,2/1/2016,8
Rudolph Fisher,18.8,3/1/2016,9
Rudolph Fisher,17.2,4/1/2016,10
Rudolph Fisher,12.5,5/1/2016,11
Rudolph Fisher,7.9,6/1/2016,12
Rudolph Fisher,6.3,7/1/2016,13
Rudolph Fisher,8.1,8/1/2016,14
Rudolph Fisher,10.3,9/1/2016,15
Rudolph Fisher,13.4,10/1/2016,16
Rudolph Fisher,14.7,11/1/2016,17
Rudolph Fisher,15.5,12/1/2016,18
Rudolph Fisher,18.9,1/1/2017,19
Rudolph Fisher,37.7,2/1/2017,20
Rudolph Fisher,22.6,3/1/2017,21
Rudolph Fisher,18.2,4/1/2017,22
Rudolph Fisher,21.7,5/1/2017,23
Rudolph Fisher,9.3,6/1/2017,24
Rudolph Fisher,8.8,7/1/2017,25
Rudolph Fisher,7.5,8/1/2017,26
Rudolph Fisher,13.3,9/1/2017,27
Rudolph Fisher,20.5,10/1/2017,28
Rudolph Fisher,16.4,11/1/2017,29
Rudolph Fisher,18.5,12/1/2017,30
Rudolph Fisher,19.9,1/1/2018,31
Rudolph Fisher,36.6,2/1/2018,32
Rudolph Fisher,22.3,3/1/2018,33
Rudolph Fisher,21.2,4/1/2018,34
Rudolph Fisher,21.2,5/1/2018,35
Rudolph Fisher,8.4,6/1/2018,36
Rudolph Fisher,10.0,7/1/2018,37
Rudolph Fisher,12.5,8/1/2018,38
Rudolph Fisher,18.4,9/1/2018,39
Rudolph Fisher,21.5,10/1/2018,40
Rudolph Fisher,19.3,11/1/2018,41
Rudolph Fisher,21.6,12/1/2018,42
Rudolph Fisher,20.7,1/1/2019,43
Rudolph Fisher,31.1,2/1/2019,44
Rudolph Fisher,24.5,3/1/2019,45
Rudolph Fisher,19.1,4/1/2019,46
Rudolph Fisher,15.7,5/1/2019,47
Rudolph Fisher,8.9,6/1/2019,48
Rudolph Fisher,11.0,7/1/2019,49
Rudolph Fisher,8.7,8/1/2019,50
Rudolph Fisher,14.6,9/1/2019,51
Rudolph Fisher,23.4,10/1/2019,52
Rudolph Fisher,17.9,11/1/2019,53
Rudolph Fisher,15.6,12/1/2019,54
Rudolph Fisher,22.4,1/1/2020,55
Rudolph Fisher,42.1,2/1/2020,56
Rudolph Fisher,21.0,3/1/2020,57
Rudolph Fisher,18.5,4/1/2020,58
Rudolph Fisher,14.5,5/1/2020,59
Rudolph Fisher,15.4,6/1/2020,60
Rudolph Fisher,11.7,7/1/2020,61
Rudolph Fisher,10.3,8/1/2020,62
Rudolph Fisher,15.3,9/1/2020,63
Rudolph Fisher,19.3,10/1/2020,64
Rudolph Fisher,21.9,11/1/2020,65
Rudolph Fisher,18.2,12/1/2020,66
Rudolph Fisher,31.7,1/1/2021,67
Rudolph Fisher,95.1,2/1/2021,68
Rudolph Fisher,37.5,3/1/2021,69
Rudolph Fisher,24.4,4/1/2021,70
Rudolph Fisher,21.0,5/1/2021,71
Rudolph Fisher,15.3,6/1/2021,72
Rudolph Fisher,11.2,7/1/2021,73
Rudolph Fisher,12.7,8/1/2021,74
Rudolph Fisher,17.7,9/1/2021,75
Rudolph Fisher,17.6,10/1/2021,76
Rudolph Fisher,23.1,11/1/2021,77
Rudolph Fisher,17.5,12/1/2021,78
Rudolph Fisher,26.5,1/1/2022,79
Rudolph Fisher,113.0,2/1/2022,80
Rudolph Fisher,63.5,3/1/2022,81
Sister Souljah,415.2,7/1/2015,1
Sister Souljah,509.0,8/1/2015,2
Sister Souljah,353.9,9/1/2015,3
Sister Souljah,342.7,10/1/2015,4
Sister Souljah,957.8,11/1/2015,5
Sister Souljah,482.7,12/1/2015,6
Sister Souljah,432.2,1/1/2016,7
Sister Souljah,761.1,2/1/2016,8
Sister Souljah,403.5,3/1/2016,9
Sister Souljah,668.4,4/1/2016,10
Sister Souljah,422.4,5/1/2016,11
Sister Souljah,278.8,6/1/2016,12
Sister Souljah,337.4,7/1/2016,13
Sister Souljah,285.0,8/1/2016,14
Sister Souljah,432.4,9/1/2016,15
Sister Souljah,373.2,10/1/2016,16
Sister Souljah,327.3,11/1/2016,17
Sister Souljah,383.6,12/1/2016,18
Sister Souljah,335.9,1/1/2017,19
Sister Souljah,323.1,2/1/2017,20
Sister Souljah,302.5,3/1/2017,21
Sister Souljah,239.2,4/1/2017,22
Sister Souljah,225.8,5/1/2017,23
Sister Souljah,397.5,6/1/2017,24
Sister Souljah,830.8,7/1/2017,25
Sister Souljah,583.3,8/1/2017,26
Sister Souljah,354.6,9/1/2017,27
Sister Souljah,351.2,10/1/2017,28
Sister Souljah,321.5,11/1/2017,29
Sister Souljah,352.4,12/1/2017,30
Sister Souljah,371.2,1/1/2018,31
Sister Souljah,320.3,2/1/2018,32
Sister Souljah,258.7,3/1/2018,33
Sister Souljah,276.3,4/1/2018,34
Sister Souljah,240.6,5/1/2018,35
Sister Souljah,248.9,6/1/2018,36
Sister Souljah,341.5,7/1/2018,37
Sister Souljah,252.8,8/1/2018,38
Sister Souljah,224.6,9/1/2018,39
Sister Souljah,463.9,10/1/2018,40
Sister Souljah,360.8,11/1/2018,41
Sister Souljah,300.7,12/1/2018,42
Sister Souljah,294.2,1/1/2019,43
Sister Souljah,289.0,2/1/2019,44
Sister Souljah,455.0,3/1/2019,45
Sister Souljah,272.6,4/1/2019,46
Sister Souljah,251.6,5/1/2019,47
Sister Souljah,237.0,6/1/2019,48
Sister Souljah,232.9,7/1/2019,49
Sister Souljah,195.4,8/1/2019,50
Sister Souljah,281.4,9/1/2019,51
Sister Souljah,181.1,10/1/2019,52
Sister Souljah,193.9,11/1/2019,53
Sister Souljah,211.6,12/1/2019,54
Sister Souljah,192.7,1/1/2020,55
Sister Souljah,261.8,2/1/2020,56
Sister Souljah,339.9,3/1/2020,57
Sister Souljah,329.7,4/1/2020,58
Sister Souljah,394.4,5/1/2020,59
Sister Souljah,493.0,6/1/2020,60
Sister Souljah,731.5,7/1/2020,61
Sister Souljah,627.3,8/1/2020,62
Sister Souljah,845.3,9/1/2020,63
Sister Souljah,239.3,10/1/2020,64
Sister Souljah,358.2,11/1/2020,65
Sister Souljah,537.7,12/1/2020,66
Sister Souljah,370.5,1/1/2021,67
Sister Souljah,408.7,2/1/2021,68
Sister Souljah,1074.3,3/1/2021,69
Sister Souljah,393.5,4/1/2021,70
Sister Souljah,250.6,5/1/2021,71
Sister Souljah,233.5,6/1/2021,72
Sister Souljah,243.9,7/1/2021,73
Sister Souljah,295.6,8/1/2021,74
Sister Souljah,243.5,9/1/2021,75
Sister Souljah,213.2,10/1/2021,76
Sister Souljah,311.6,11/1/2021,77
Sister Souljah,263.3,12/1/2021,78
Sister Souljah,302.5,1/1/2022,79
Sister Souljah,262.1,2/1/2022,80
Sister Souljah,376.0,3/1/2022,81
Suzan-Lori Parks,54.1,7/1/2015,1
Suzan-Lori Parks,63.7,8/1/2015,2
Suzan-Lori Parks,79.6,9/1/2015,3
Suzan-Lori Parks,93.2,10/1/2015,4
Suzan-Lori Parks,106.9,11/1/2015,5
Suzan-Lori Parks,86.8,12/1/2015,6
Suzan-Lori Parks,87.8,1/1/2016,7
Suzan-Lori Parks,120.3,2/1/2016,8
Suzan-Lori Parks,94.7,3/1/2016,9
Suzan-Lori Parks,140.2,4/1/2016,10
Suzan-Lori Parks,103.2,5/1/2016,11
Suzan-Lori Parks,64.1,6/1/2016,12
Suzan-Lori Parks,65.9,7/1/2016,13
Suzan-Lori Parks,75.3,8/1/2016,14
Suzan-Lori Parks,128.0,9/1/2016,15
Suzan-Lori Parks,137.6,10/1/2016,16
Suzan-Lori Parks,140.0,11/1/2016,17
Suzan-Lori Parks,104.9,12/1/2016,18
Suzan-Lori Parks,89.4,1/1/2017,19
Suzan-Lori Parks,130.6,2/1/2017,20
Suzan-Lori Parks,122.2,3/1/2017,21
Suzan-Lori Parks,136.3,4/1/2017,22
Suzan-Lori Parks,125.5,5/1/2017,23
Suzan-Lori Parks,75.3,6/1/2017,24
Suzan-Lori Parks,62.9,7/1/2017,25
Suzan-Lori Parks,87.2,8/1/2017,26
Suzan-Lori Parks,194.2,9/1/2017,27
Suzan-Lori Parks,117.0,10/1/2017,28
Suzan-Lori Parks,123.3,11/1/2017,29
Suzan-Lori Parks,88.5,12/1/2017,30
Suzan-Lori Parks,89.7,1/1/2018,31
Suzan-Lori Parks,115.9,2/1/2018,32
Suzan-Lori Parks,126.5,3/1/2018,33
Suzan-Lori Parks,149.1,4/1/2018,34
Suzan-Lori Parks,122.7,5/1/2018,35
Suzan-Lori Parks,109.4,6/1/2018,36
Suzan-Lori Parks,89.1,7/1/2018,37
Suzan-Lori Parks,79.3,8/1/2018,38
Suzan-Lori Parks,111.8,9/1/2018,39
Suzan-Lori Parks,128.2,10/1/2018,40
Suzan-Lori Parks,122.5,11/1/2018,41
Suzan-Lori Parks,110.8,12/1/2018,42
Suzan-Lori Parks,124.4,1/1/2019,43
Suzan-Lori Parks,154.5,2/1/2019,44
Suzan-Lori Parks,174.0,3/1/2019,45
Suzan-Lori Parks,271.3,4/1/2019,46
Suzan-Lori Parks,111.9,5/1/2019,47
Suzan-Lori Parks,71.9,6/1/2019,48
Suzan-Lori Parks,68.1,7/1/2019,49
Suzan-Lori Parks,85.1,8/1/2019,50
Suzan-Lori Parks,122.3,9/1/2019,51
Suzan-Lori Parks,130.3,10/1/2019,52
Suzan-Lori Parks,122.2,11/1/2019,53
Suzan-Lori Parks,92.4,12/1/2019,54
Suzan-Lori Parks,99.0,1/1/2020,55
Suzan-Lori Parks,122.3,2/1/2020,56
Suzan-Lori Parks,94.2,3/1/2020,57
Suzan-Lori Parks,133.0,4/1/2020,58
Suzan-Lori Parks,97.1,5/1/2020,59
Suzan-Lori Parks,137.4,6/1/2020,60
Suzan-Lori Parks,92.6,7/1/2020,61
Suzan-Lori Parks,82.2,8/1/2020,62
Suzan-Lori Parks,106.3,9/1/2020,63
Suzan-Lori Parks,115.0,10/1/2020,64
Suzan-Lori Parks,123.4,11/1/2020,65
Suzan-Lori Parks,101.9,12/1/2020,66
Suzan-Lori Parks,123.1,1/1/2021,67
Suzan-Lori Parks,257.3,2/1/2021,68
Suzan-Lori Parks,459.6,3/1/2021,69
Suzan-Lori Parks,262.8,4/1/2021,70
Suzan-Lori Parks,122.3,5/1/2021,71
Suzan-Lori Parks,76.5,6/1/2021,72
Suzan-Lori Parks,77.1,7/1/2021,73
Suzan-Lori Parks,76.5,8/1/2021,74
Suzan-Lori Parks,100.5,9/1/2021,75
Suzan-Lori Parks,115.9,10/1/2021,76
Suzan-Lori Parks,104.7,11/1/2021,77
Suzan-Lori Parks,77.0,12/1/2021,78
Suzan-Lori Parks,83.0,1/1/2022,79
Suzan-Lori Parks,119.3,2/1/2022,80
Suzan-Lori Parks,107.5,3/1/2022,81
Tayari Jones,63.8,7/1/2015,1
Tayari Jones,42.8,8/1/2015,2
Tayari Jones,55.1,9/1/2015,3
Tayari Jones,63.9,10/1/2015,4
Tayari Jones,56.9,11/1/2015,5
Tayari Jones,60.5,12/1/2015,6
Tayari Jones,71.4,1/1/2016,7
Tayari Jones,62.4,2/1/2016,8
Tayari Jones,57.3,3/1/2016,9
Tayari Jones,97.7,4/1/2016,10
Tayari Jones,56.8,5/1/2016,11
Tayari Jones,49.6,6/1/2016,12
Tayari Jones,51.5,7/1/2016,13
Tayari Jones,48.6,8/1/2016,14
Tayari Jones,41.9,9/1/2016,15
Tayari Jones,35.3,10/1/2016,16
Tayari Jones,39.7,11/1/2016,17
Tayari Jones,43.4,12/1/2016,18
